model,distr,n,p,df,interm_lvl,shape_fixed,net_structure,hidden_fct,p_drop,intermediate_q_feature,L2_pen,shape_penalty,Train_loss,Valid_loss,test_loss,test_MAE_q0.995,test_MAE_q0.999,test_MAE_q0.9995,test_MSE_q0.995,test_MSE_q0.999,test_MSE_q0.9995,learning_rate,n_epochs,lr_decay,patience_decay,min_lr,patience_stop,orthogonal_gpd
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,256h_256h_256h_256h,tanh,0,TRUE,1.00E-05,0,1.835677534,1.959650695,1.93293038,2.197113178,4.817445282,6.683125778,9.116781886,45.23592782,87.64623399,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,5h_3h_3h,tanh,0,TRUE,5.00E-05,0,1.828142852,1.952400267,1.917025864,2.153676442,5.486200079,7.847020125,9.344738682,63.14734606,132.4632814,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,20h_10h,tanh,0,TRUE,5.00E-05,0,1.816030234,1.950255215,1.926729858,1.915102614,5.062196783,7.330039007,6.650098912,48.61595608,103.8515262,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,10h_5h_5h,tanh,0,TRUE,5.00E-05,0,1.827364355,1.95301044,1.920383662,2.284279294,5.625869203,7.950268958,10.20625898,62.97260442,129.0359216,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,10h_10h_10h,tanh,0,TRUE,5.00E-05,0,1.825597703,1.950318754,1.921338677,2.198155245,5.495414624,7.819840787,9.167610045,62.13218089,130.5256279,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,20h_10h_10h,tanh,0,TRUE,5.00E-05,0,1.82179895,1.944729626,1.92168057,2.170854099,5.351841032,7.54045824,8.306100741,49.70675336,99.89716376,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,64h_64h_64h,tanh,0,TRUE,5.00E-05,0,1.828533113,1.973281503,1.933659643,2.102641395,5.244654568,7.551763823,7.739723953,51.22471719,108.5603823,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,128h_128h_128h,tanh,0,TRUE,5.00E-05,0,1.820103198,NaN,NaN,2.485448593,6.377262939,9.078833246,11.87064204,81.42297983,168.9393657,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,32h_32h_32h_32h,tanh,0,TRUE,5.00E-05,0,1.825798661,1.953714073,1.935735583,2.528214778,6.514197676,9.165197158,13.24708757,87.41682833,172.6561511,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,256h_256h_256h_256h,tanh,0,TRUE,5.00E-05,0,1.807742685,NaN,NaN,2.917936065,7.385698333,10.51481538,18.07987166,120.7167977,253.396451,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,5h_3h_3h,tanh,0,TRUE,5.00E-05,0,1.836216211,1.95073235,1.920048147,2.130172558,5.224163495,7.355505241,8.83414056,51.8614386,104.1388569,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,20h_10h,tanh,0,TRUE,5.00E-05,0,1.82583946,1.950896442,1.922989845,1.979191227,4.951800428,7.008412225,7.29719569,45.25994006,91.13940776,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,10h_5h_5h,tanh,0,TRUE,5.00E-05,0,1.829671323,1.959374487,1.924313635,2.479000603,5.961346569,8.357528088,14.06392541,79.45849606,157.777496,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,10h_10h_10h,tanh,0,TRUE,5.00E-05,0,1.830336303,1.948702931,1.922629267,2.239240936,5.543730369,7.849039858,9.362808425,60.20722022,124.2617652,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,20h_10h_10h,tanh,0,TRUE,5.00E-05,0,1.827220082,1.945216119,1.93131271,2.069046878,5.269984126,7.534832976,7.724548835,54.26497434,115.6062411,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,64h_64h_64h,tanh,0,TRUE,5.00E-05,0,1.835871428,1.949388385,1.927012414,2.014400076,4.472624934,6.233811309,7.540932443,37.98925687,75.05772878,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,128h_128h_128h,tanh,0,TRUE,5.00E-05,0,1.840069056,1.955300629,1.930805981,2.279170137,5.026460786,6.885611018,10.72280222,52.89971286,99.55327642,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,32h_32h_32h_32h,tanh,0,TRUE,5.00E-05,0,1.829616368,1.947322488,1.91974619,1.937666753,4.980256486,7.158217927,6.675842313,48.48912326,104.5212845,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,256h_256h_256h_256h,tanh,0,TRUE,5.00E-05,0,1.833120704,1.959214747,1.930679351,1.997068688,4.702520886,6.685332146,7.25027659,41.44600181,85.88050064,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,5h_3h_3h,tanh,0,TRUE,1.00E-04,0,1.828392804,1.95139724,1.916772485,2.078227128,5.259516023,7.527633958,8.761124059,58.36629592,122.4684193,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,20h_10h,tanh,0,TRUE,1.00E-04,0,1.818837851,1.952351868,1.923395902,1.895823243,4.94786723,7.14377543,6.746989773,48.70997063,103.9140056,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,10h_5h_5h,tanh,0,TRUE,1.00E-04,0,1.833974868,1.953785181,1.928197443,2.388364139,5.832011131,8.217699502,11.20127959,70.2425127,143.9651835,0.001,1000,0.4,5,1.00E-05,20,TRUE
